,trip_id,arrival_time,departure_time,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
216855,2962570_5064,05:57:06,05:57:06,53,3 Southpark Meadows SB,0,3,1,1,30.256342,-97.761433,906 Lamar/Treadwell,False
430895,2965896_9658,05:57:22,05:57:22,29,337 Decker EB,1,337,1,1,30.312836,-97.683749,6210 North Hampton/Haney,False
192905,2962625_4813,05:57:25,05:57:25,53,3 Arboretum NB,1,3,1,1,30.294774,-97.742432,2819 Guadalupe/29th,False
14202,2959677_0191,05:57:26,05:57:26,67,1 Tech Ridge Park & Ride NB,1,1,1,1,30.379385,-97.687683,Chinatown Station (NB),False
116324,2961013_2500,05:57:26,05:57:26,46,20 Springdale NB,0,20,1,1,30.308569,-97.67035,University Hills NB (Manor/Northeast),False
73882,2960529_1079,05:57:37,05:57:37,23,18 Springdale EB,0,18,1,1,30.283699,-97.695712,3601 Martin Luther King/EM Franklin,False
216856,2962570_5064,05:57:37,05:57:37,54,3 Southpark Meadows SB,0,3,1,1,30.254493,-97.762566,Lamar Square Station (SB),False
422807,2965656_9299,05:57:37,05:57:37,14,335 Berkman EB,1,335,1,1,30.2927,-97.71574,1405 38th Half/Clarkson,False
182461,2962219_4366,05:57:38,05:57:38,12,243 Howard Station WB,0,243,1,1,30.440229,-97.695602,3300 Wells Branch/Howard,False
45114,2959874_0596,05:57:40,05:57:40,57,10 Norwood Transit Center NB,1,10,1,1,30.302547,-97.699539,Barbara Jordan NB (Berkman/Barbara Jordan),False
541945,2968288_13272,05:57:50,05:57:50,52,5 Tannehill EB,0,5,1,1,30.27828,-97.69077,12th/Luna,False
495562,2966636_11309,05:57:53,05:57:53,27,383 North Lamar Transit Center SB,1,383,1,1,30.396981,-97.750138,10300 Jollyville/Great Hills,False
489491,2966590_11169,05:57:54,05:57:54,44,383 Lakeline Station NB,0,383,1,1,30.474728,-97.795902,10818 Lakeline Mall/Lake Creek,False
430896,2965896_9658,05:57:58,05:57:58,30,337 Decker EB,1,337,1,1,30.313627,-97.681795,6311 North Hampton/Bristol,False
14203,2959677_0191,05:58:00,05:58:00,68,1 Tech Ridge Park & Ride NB,1,1,1,1,30.38168,-97.686359,11213 Lamar/Braker,False
396750,2964911_8623,05:58:00,05:58:00,27,324 Northcross WB,1,324,1,1,30.361169,-97.723184,1820 Ohlen/Renton,False
556190,2968581_13644,05:58:00,05:58:00,2,550 Downtown Station SB,0,550,1,1,30.48103,-97.786543,Lakeline Station,False
299988,2963048_6139,05:58:08,05:58:08,49,300 Crestview Station NB,1,300,1,1,30.293984,-97.678299,4281 51st/Springdale,False
73883,2960529_1079,05:58:11,05:58:11,24,18 Springdale EB,0,18,1,1,30.284091,-97.693161,3815 Martin Luther King/Perez,False
422808,2965656_9299,05:58:14,05:58:14,15,335 Berkman EB,1,335,1,1,30.291761,-97.713782,1612 38th Half/Cherrywood,False
116325,2961013_2500,05:58:15,05:58:15,47,20 Springdale NB,0,20,1,1,30.30992,-97.66719,6699 Manor/Loyola,False
216857,2962570_5064,05:58:15,05:58:15,55,3 Southpark Meadows SB,0,3,1,1,30.252465,-97.764114,1414 Lamar/Collier/SB,False
245825,2962803_5379,05:58:16,05:58:16,32,30 NORTHCROSS NB,0,30,1,1,30.293075,-97.741584,Guadalupe/27th,False
633841,2972221_19329,05:58:21,05:58:21,4,7 Willaim Cannon SB,0,7,1,1,30.321167,-97.718996,5600 Avenue F/56th,False
700122,2973660_21424,05:58:32,05:58:32,27,803 Westgate Transit Center SB,1,803,1,1,30.236571,-97.792508,Brodie Oaks Station (SB),True
14204,2959677_0191,05:58:39,05:58:39,69,1 Tech Ridge Park & Ride NB,1,1,1,1,30.385845,-97.684238,Lamar/Caddo,False
262343,2962835_5592,05:58:39,05:58:39,61,30 Westgate Transit Center SB,1,30,1,1,30.264934,-97.782988,2500 Wallingwood/Bee Caves,False
192906,2962625_4813,05:58:51,05:58:51,54,3 Arboretum NB,1,3,1,1,30.297767,-97.741167,31st Street Rapid  Station (NB),False
182462,2962219_4366,05:59:00,05:59:00,13,243 Howard Station WB,0,243,1,1,30.439972,-97.70124,Howard Station Bus Stop,False
495563,2966636_11309,05:59:00,05:59:00,28,383 North Lamar Transit Center SB,1,383,1,1,30.394037,-97.74835,9829 Great Hills/Jollyville,False
245826,2962803_5379,05:59:01,05:59:01,33,30 NORTHCROSS NB,0,30,1,1,30.294774,-97.742432,2819 Guadalupe/29th,False
601068,2972288_18799,05:59:01,05:59:01,42,7 Crestview Station NB,1,7,1,1,30.27751,-97.735397,Medical School NB (Trinity/17th),False
116326,2961013_2500,05:59:03,05:59:03,48,20 Springdale NB,0,20,1,1,30.312849,-97.665031,Springdale Center NB (Manor/Susquehanna),False
299989,2963048_6139,05:59:04,05:59:04,50,300 Crestview Station NB,1,300,1,1,30.295848,-97.682332,3105 51st/Pecan Springs,False
541946,2968288_13272,05:59:05,05:59:05,53,5 Tannehill EB,0,5,1,1,30.278604,-97.686295,4609 12th/Springdale,False
45115,2959874_0596,05:59:08,05:59:08,58,10 Norwood Transit Center NB,1,10,1,1,30.306662,-97.697044,5304 Berkman/Westmoor,False
14205,2959677_0191,05:59:14,05:59:14,70,1 Tech Ridge Park & Ride NB,1,1,1,1,30.389618,-97.682674,11900 Lamar/Little Oak,False
489492,2966590_11169,05:59:18,05:59:18,45,383 Lakeline Station NB,0,383,1,1,30.472378,-97.801255,11020 Lakeline Mall/Pecan Park,False
216858,2962570_5064,05:59:21,05:59:21,56,3 Southpark Meadows SB,0,3,1,1,30.249289,-97.767901,2008 Lamar/Hether,False
422809,2965656_9299,05:59:29,05:59:29,16,335 Berkman EB,1,335,1,1,30.289979,-97.71002,1802 38th Half/Basford,False
541947,2968288_13272,05:59:32,05:59:32,54,5 Tannehill EB,0,5,1,1,30.278282,-97.684544,1201 Webberville/12th,False
175485,2961638_3779,05:59:33,05:59:33,2,214 Lago Vista WB,0,214,1,1,30.476288,-97.794455,9700 North Lake Creek/Lakeline Mall,False
396751,2964911_8623,05:59:38,05:59:38,28,324 Northcross WB,1,324,1,1,30.362828,-97.72843,2306 Ohlen/Bowling Green,False
489493,2966590_11169,05:59:42,05:59:42,46,383 Lakeline Station NB,0,383,1,1,30.4727,-97.802246,11100 Pecan Park/Lakeline Mall,False
14206,2959677_0191,05:59:54,05:59:54,71,1 Tech Ridge Park & Ride NB,1,1,1,1,30.393627,-97.681006,12001 Lamar/Oakbrook,False
633842,2972221_19329,05:59:55,05:59:55,5,7 Willaim Cannon SB,0,7,1,1,30.316511,-97.718524,5302 Duval/53rd,False
175486,2961638_3779,05:59:57,05:59:57,3,214 Lago Vista WB,0,214,1,1,30.474728,-97.795902,10818 Lakeline Mall/Lake Creek,False
72842,2960459_1036,06:00:00,06:00:00,1,171 Downtown/university of Texas NB,0,171,1,1,30.23176,-97.881544,Pinnacle Park and Ride,False
174459,2961480_3675,06:00:00,06:00:00,1,201 Southpark Meadows SB,0,201,1,1,30.189947,-97.767587,6502 Bluff Springs/William Cannon,False
177331,2961962_4011,06:00:00,06:00:00,1,228 Shady LVA Clinicane EB,0,228,1,1,30.239624,-97.721486,Elmont/Pleasant Valley/1,False
299990,2963048_6139,06:00:10,06:00:10,51,300 Crestview Station NB,1,300,1,1,30.298344,-97.687272,2760 51st/Manor,False
693737,2973578_21196,06:00:10,06:00:10,26,803 Domain NB,0,803,1,1,30.388232,-97.727049,UT Research Campus Station (NB),True
262344,2962835_5592,06:00:11,06:00:11,62,30 Westgate Transit Center SB,1,30,1,1,30.261146,-97.786623,1300 Spyglass/Wallingwood,False
216859,2962570_5064,06:00:18,06:00:18,57,3 Southpark Meadows SB,0,3,1,1,30.248028,-97.771756,Oltorf West Station (SB),False
245827,2962803_5379,06:00:20,06:00:20,34,30 NORTHCROSS NB,0,30,1,1,30.297767,-97.741167,31st Street Rapid  Station (NB),False
45116,2959874_0596,06:00:27,06:00:27,59,10 Norwood Transit Center NB,1,10,1,1,30.31036,-97.69473,Berkman/Larkwood,False
495564,2966636_11309,06:00:27,06:00:27,29,383 North Lamar Transit Center SB,1,383,1,1,30.393337,-97.743545,10051 Great Hills/Research (Target),False
192907,2962625_4813,06:00:29,06:00:29,55,3 Arboretum NB,1,3,1,1,30.300774,-97.739282,Guadalupe/34th,False
422810,2965656_9299,06:00:29,06:00:29,17,335 Berkman EB,1,335,1,1,30.289159,-97.706708,1906 38th Half/Airport,False
396752,2964911_8623,06:00:34,06:00:34,29,324 Northcross WB,1,324,1,1,30.360468,-97.729812,8118 Burnet/Steck,False
73884,2960529_1079,06:00:38,06:00:38,25,18 Springdale EB,0,18,1,1,30.28569,-97.68292,Martin Luther King/Springdale,False
175487,2961638_3779,06:00:42,06:00:42,4,214 Lago Vista WB,0,214,1,1,30.472378,-97.801255,11020 Lakeline Mall/Pecan Park,False
541948,2968288_13272,06:00:45,06:00:45,55,5 Tannehill EB,0,5,1,1,30.279744,-97.680966,1419 Webberville/Fort Branch,False
175488,2961638_3779,06:00:56,06:00:56,5,214 Lago Vista WB,0,214,1,1,30.4727,-97.802246,11100 Pecan Park/Lakeline Mall,False
73885,2960529_1079,06:01:00,06:01:00,26,18 Springdale EB,0,18,1,1,30.285183,-97.681314,4705 Heflin/Springdale,False
262345,2962835_5592,06:01:00,06:01:00,63,30 Westgate Transit Center SB,1,30,1,1,30.258129,-97.787481,Spyglass/Barton Skyway,False
416535,2965348_9129,06:01:01,06:01:01,33,333 Brush Country WB,0,333,1,1,30.219895,-97.843893,6911 Brush Country/One Oak,False
633843,2972221_19329,06:01:03,06:01:03,6,7 Willaim Cannon SB,0,7,1,1,30.314362,-97.719922,Duval/51st,False
116327,2961013_2500,06:01:09,06:01:09,49,20 Springdale NB,0,20,1,1,30.317671,-97.659431,Delco Center NB (Pecan Brook/Springdale),False
216860,2962570_5064,06:01:15,06:01:15,58,3 Southpark Meadows SB,0,3,1,1,30.247258,-97.776176,2330 Lamar/Goodrich,False
396753,2964911_8623,06:01:17,06:01:17,30,324 Northcross WB,1,324,1,1,30.358333,-97.730386,Burnet/Ashdale,False
541949,2968288_13272,06:01:20,06:01:20,56,5 Tannehill EB,0,5,1,1,30.278343,-97.680174,1404 Fort Branch/Delano,False
14207,2959677_0191,06:01:23,06:01:23,72,1 Tech Ridge Park & Ride NB,1,1,1,1,30.402463,-97.678967,Lamar/Yager,False
299991,2963048_6139,06:01:32,06:01:32,52,300 Crestview Station NB,1,300,1,1,30.301487,-97.692365,5030 Tilley/51st,False
216861,2962570_5064,06:01:42,06:01:42,59,3 Southpark Meadows SB,0,3,1,1,30.246766,-97.777874,Bluebonnet Station (SB),False
262346,2962835_5592,06:01:44,06:01:44,64,30 Westgate Transit Center SB,1,30,1,1,30.259147,-97.79103,1788 Spyglass/Barton Skyway,False
177332,2961962_4011,06:01:45,06:01:45,2,228 Shady LVA Clinicane EB,0,228,1,1,30.23524,-97.721977,Riverside SB (Pleasant Valley HEB),False
245828,2962803_5379,06:01:49,06:01:49,35,30 NORTHCROSS NB,0,30,1,1,30.300774,-97.739282,Guadalupe/34th,False
192908,2962625_4813,06:01:55,06:01:55,56,3 Arboretum NB,1,3,1,1,30.303402,-97.739012,38th/Guadalupe,False
14208,2959677_0191,06:02:00,06:02:00,73,1 Tech Ridge Park & Ride NB,1,1,1,1,30.40559,-97.678489,Parmer Rapid  Station (NB),False
45117,2959874_0596,06:02:00,06:02:00,60,10 Norwood Transit Center NB,1,10,1,1,30.314786,-97.692049,6001 Berkman/Briarcliff,False
416536,2965348_9129,06:02:00,06:02:00,34,333 Brush Country WB,0,333,1,1,30.222951,-97.841813,6703 Brush Country/William Cannon,False
653340,2973085_19827,06:02:00,06:02:00,24,801 Tech Ridge Park & Ride NB,0,801,1,1,30.349326,-97.711685,North Lamar Transit Center,True
174460,2961480_3675,06:02:04,06:02:04,2,201 Southpark Meadows SB,0,201,1,1,30.191773,-97.774139,412 William Cannon/North Bluff,False
489494,2966590_11169,06:02:12,06:02:12,47,383 Lakeline Station NB,0,383,1,1,30.478414,-97.804675,Lakeline/US 183,False
495565,2966636_11309,06:02:12,06:02:12,30,383 North Lamar Transit Center SB,1,383,1,1,30.390475,-97.738894,10001 Capital of Texas/Stonelake,False
116328,2961013_2500,06:02:14,06:02:14,50,20 Springdale NB,0,20,1,1,30.314586,-97.656099,LBJ High School NB (Pecan Brook/Rio),False
601069,2972288_18799,06:02:19,06:02:19,43,7 Crestview Station NB,1,7,1,1,30.283104,-97.73391,2031 San Jacinto/21st,False
541950,2968288_13272,06:02:20,06:02:20,57,5 Tannehill EB,0,5,1,1,30.276475,-97.678406,5507 Jackie Robinson/Delano,False
633844,2972221_19329,06:02:30,06:02:30,7,7 Willaim Cannon SB,0,7,1,1,30.310968,-97.722129,Duval/48th,False
693738,2973578_21196,06:02:30,06:02:30,27,803 Domain NB,0,803,1,1,30.391796,-97.721477,10701 Burnet/Braker Stadium Rapid (NB),True
45118,2959874_0596,06:02:32,06:02:32,61,10 Norwood Transit Center NB,1,10,1,1,30.31646,-97.691029,6207 Berkman/Glen Valley,False
396754,2964911_8623,06:02:32,06:02:32,31,324 Northcross WB,1,324,1,1,30.354217,-97.732117,Northcross Station (SB),False
422811,2965656_9299,06:02:34,06:02:34,18,335 Berkman EB,1,335,1,1,30.288022,-97.700453,3504 Manor/Greenwood,False
177333,2961962_4011,06:02:41,06:02:41,3,228 Shady LVA Clinicane EB,0,228,1,1,30.233458,-97.724063,2007 Pleasant Valley/Riverside,False
262347,2962835_5592,06:02:44,06:02:44,65,30 Westgate Transit Center SB,1,30,1,1,30.262083,-97.78957,Mopac/Barton Skyway,False
116329,2961013_2500,06:02:52,06:02:52,51,20 Springdale NB,0,20,1,1,30.313182,-97.653153,5513 Pecan Brook/Tumbleweed,False
216862,2962570_5064,06:03:00,06:03:00,60,3 Southpark Meadows SB,0,3,1,1,30.243035,-97.781628,2806 Menchaca/Lightsey,False
299992,2963048_6139,06:03:00,06:03:00,53,300 Crestview Station NB,1,300,1,1,30.303536,-97.698581,1818 51st/Bartholomew Pool,False
700123,2973660_21424,06:03:00,06:03:00,28,803 Westgate Transit Center SB,1,803,1,1,30.230908,-97.790295,Westgate Transit Center - A,True
245829,2962803_5379,06:03:06,06:03:06,36,30 NORTHCROSS NB,0,30,1,1,30.303402,-97.739012,38th/Guadalupe,False
192909,2962625_4813,06:03:08,06:03:08,57,3 Arboretum NB,1,3,1,1,30.304699,-97.741778,West 38th Station (NB),False
489495,2966590_11169,06:03:18,06:03:18,48,383 Lakeline Station NB,0,383,1,1,30.480007,-97.800186,Lakeline/US 183,False
45119,2959874_0596,06:03:20,06:03:20,62,10 Norwood Transit Center NB,1,10,1,1,30.318728,-97.689634,6509 Berkman/Wheless,False
601070,2972288_18799,06:03:28,06:03:28,44,7 Crestview Station NB,1,7,1,1,30.28555,-97.733531,UT Stadium NB (San Jacinto/23rd),False
174461,2961480_3675,06:03:32,06:03:32,3,201 Southpark Meadows SB,0,201,1,1,30.1924,-97.779234,Pleasant Hill Station (SB),False
177334,2961962_4011,06:03:36,06:03:36,4,228 Shady LVA Clinicane EB,0,228,1,1,30.230883,-97.725761,Sheringham SB (Pleasant Valley/Sheringham),False
422812,2965656_9299,06:03:40,06:03:40,19,335 Berkman EB,1,335,1,1,30.290322,-97.698669,Mueller Tower NB (Berkman/Tom Miller),False
216863,2962570_5064,06:03:48,06:03:48,61,3 Southpark Meadows SB,0,3,1,1,30.240345,-97.782242,3204 Menchaca/Glen Allen,False
489496,2966590_11169,06:03:55,06:03:55,49,383 Lakeline Station NB,0,383,1,1,30.479846,-97.79749,11101 Lakeline/North Lake Creek,False
45120,2959874_0596,06:03:57,06:03:57,63,10 Norwood Transit Center NB,1,10,1,1,30.320741,-97.688771,Berkman/US 290 SE Corner,False
116330,2961013_2500,06:04:00,06:04:00,52,20 Springdale NB,0,20,1,1,30.309797,-97.655034,Tumbleweed at Purplesage,False
192910,2962625_4813,06:04:00,06:04:00,58,3 Arboretum NB,1,3,1,1,30.305686,-97.743879,38th/Medical Pkwy,False
633845,2972221_19329,06:04:00,06:04:00,8,7 Willaim Cannon SB,0,7,1,1,30.307337,-97.724462,4510 Duval/45th,False
541951,2968288_13272,06:04:07,06:04:07,58,5 Tannehill EB,0,5,1,1,30.279192,-97.673977,4021 Tannehill/Samuel Huston,False
245830,2962803_5379,06:04:13,06:04:13,37,30 NORTHCROSS NB,0,30,1,1,30.304699,-97.741778,West 38th Station (NB),False
45121,2959874_0596,06:04:22,06:04:22,64,10 Norwood Transit Center NB,1,10,1,1,30.32244,-97.68899,Berkman/US 290 NE Corner,False
299993,2963048_6139,06:04:23,06:04:23,54,300 Crestview Station NB,1,300,1,1,30.306564,-97.704286,1410 51st/Mueller,False
216864,2962570_5064,06:04:32,06:04:32,62,3 Southpark Meadows SB,0,3,1,1,30.237452,-97.783568,3624 Menchaca/Larchmont,False
396755,2964911_8623,06:04:32,06:04:32,32,324 Northcross WB,1,324,1,1,30.354986,-97.73617,7719 Northcross/Foster,False
495566,2966636_11309,06:04:35,06:04:35,31,383 North Lamar Transit Center SB,1,383,1,1,30.393962,-97.732447,Mopac/Braker,False
430902,2965896_9658,06:04:37,06:04:37,36,337 Decker EB,1,337,1,1,30.309468,-97.666739,4701 Loyola/Manor,False
192911,2962625_4813,06:04:40,06:04:40,59,3 Arboretum NB,1,3,1,1,30.307742,-97.742786,3913 Medical/39th Half,False
14209,2959677_0191,06:04:42,06:04:42,74,1 Tech Ridge Park & Ride NB,1,1,1,1,30.405922,-97.663623,12801 McCallen/Parmer,False
541952,2968288_13272,06:04:56,06:04:56,59,5 Tannehill EB,0,5,1,1,30.281393,-97.672539,4301 Tannehill/Webberville,False
245831,2962803_5379,06:05:00,06:05:00,38,30 NORTHCROSS NB,0,30,1,1,30.305686,-97.743879,38th/Medical Pkwy,False
601071,2972288_18799,06:05:00,06:05:00,45,7 Crestview Station NB,1,7,1,1,30.288776,-97.734397,2525 San Jacinto/Dean Keeton,False
633846,2972221_19329,06:05:03,06:05:03,9,7 Willaim Cannon SB,0,7,1,1,30.30438,-97.726357,Duval/43rd,False
45122,2959874_0596,06:05:08,06:05:08,65,10 Norwood Transit Center NB,1,10,1,1,30.324859,-97.68969,1504 St Johns/Berkman,False
192912,2962625_4813,06:05:11,06:05:11,60,3 Arboretum NB,1,3,1,1,30.309731,-97.742576,Medical Pkwy/41st,False
299994,2963048_6139,06:05:11,06:05:11,55,300 Crestview Station NB,1,300,1,1,30.308232,-97.707768,51st/Lancaster,False
177335,2961962_4011,06:05:14,06:05:14,5,228 Shady LVA Clinicane EB,0,228,1,1,30.226619,-97.72626,4411 Oltorf/Huntwick,False
216865,2962570_5064,06:05:14,06:05:14,63,3 Southpark Meadows SB,0,3,1,1,30.235223,-97.784979,3608 Menchaca/Valley View,False
245832,2962803_5379,06:05:20,06:05:20,39,30 NORTHCROSS NB,0,30,1,1,30.306256,-97.745209,38th/Bailey,False
174462,2961480_3675,06:05:30,06:05:30,4,201 Southpark Meadows SB,0,201,1,1,30.185789,-97.781306,7310 Congress/Dittmar,False
430903,2965896_9658,06:05:34,06:05:34,37,337 Decker EB,1,337,1,1,30.306534,-97.665444,5007 Loyola/Greensboro,False
192913,2962625_4813,06:05:41,06:05:41,61,3 Arboretum NB,1,3,1,1,30.311492,-97.742464,Medical/42nd,False
422813,2965656_9299,06:05:42,06:05:42,20,335 Berkman EB,1,335,1,1,30.296343,-97.700088,Simond NB (Berkman/Simond),False
216866,2962570_5064,06:05:43,06:05:43,64,3 Southpark Meadows SB,0,3,1,1,30.233969,-97.785765,3906 Menchaca/Prather,False
14210,2959677_0191,06:05:45,06:05:45,75,1 Tech Ridge Park & Ride NB,1,1,1,1,30.411847,-97.663686,13201 McCallen/Parmer,False
299995,2963048_6139,06:05:51,06:05:51,56,300 Crestview Station NB,1,300,1,1,30.309887,-97.708858,Cameron/52nd,False
177336,2961962_4011,06:05:52,06:05:52,6,228 Shady LVA Clinicane EB,0,228,1,1,30.225638,-97.724566,4527 Oltorf/Wickersham,False
653341,2973085_19827,06:05:53,06:05:53,25,801 Tech Ridge Park & Ride NB,0,801,1,1,30.355674,-97.702242,Fairfield Station (NB),True
633847,2972221_19329,06:05:55,06:05:55,10,7 Willaim Cannon SB,0,7,1,1,30.301674,-97.728038,4002 Duval/41st,False
45123,2959874_0596,06:05:59,06:05:59,66,10 Norwood Transit Center NB,1,10,1,1,30.326238,-97.692041,7209 Cameron/St Johns,False
175489,2961638_3779,06:06:00,06:06:00,6,214 Lago Vista WB,0,214,1,1,30.479477,-97.834422,ACC Cypress Creek,False
396756,2964911_8623,06:06:00,06:06:00,33,324 Northcross WB,1,324,1,1,30.357549,-97.738037,2751 Foster/Rockwood,False
541953,2968288_13272,06:06:00,06:06:00,60,5 Tannehill EB,0,5,1,1,30.283973,-97.671344,Tannehill/Webberville,False
601072,2972288_18799,06:06:14,06:06:14,46,7 Crestview Station NB,1,7,1,1,30.292127,-97.733917,Duval/Bellevue,False
192914,2962625_4813,06:06:16,06:06:16,62,3 Arboretum NB,1,3,1,1,30.314054,-97.741916,Medical Pkwy/44th,False
430904,2965896_9658,06:06:16,06:06:16,38,337 Decker EB,1,337,1,1,30.304699,-97.664109,5213 Loyola/Bridgewater,False
495567,2966636_11309,06:06:30,06:06:30,32,383 North Lamar Transit Center SB,1,383,1,1,30.392361,-97.725994,Braker/Road A (UT-PRC),False
245833,2962803_5379,06:06:34,06:06:34,40,30 NORTHCROSS NB,0,30,1,1,30.30722,-97.75014,1512 35th/Kerbey,False
299996,2963048_6139,06:06:35,06:06:35,57,300 Crestview Station NB,1,300,1,1,30.311881,-97.706361,Cameron/Broadmoor,False
601073,2972288_18799,06:06:39,06:06:39,47,7 Crestview Station NB,1,7,1,1,30.293384,-97.733108,Duval/32nd,False
216867,2962570_5064,06:06:51,06:06:51,65,3 Southpark Meadows SB,0,3,1,1,30.230504,-97.788112,4308 Menchaca/Ben White,False
192915,2962625_4813,06:06:52,06:06:52,63,3 Arboretum NB,1,3,1,1,30.31602,-97.741032,Burnet/45th,False
177337,2961962_4011,06:06:54,06:06:54,7,228 Shady LVA Clinicane EB,0,228,1,1,30.223249,-97.72253,4809 Oltorf/Sunridge,False
45124,2959874_0596,06:06:59,06:06:59,67,10 Norwood Transit Center NB,1,10,1,1,30.329295,-97.690041,7401 Cameron/Coronado Hills,False
299997,2963048_6139,06:07:00,06:07:00,58,300 Crestview Station NB,1,300,1,1,30.313185,-97.704679,Cameron/Corona,False
489497,2966590_11169,06:07:00,06:07:00,50,383 Lakeline Station NB,0,383,1,1,30.480562,-97.786668,Lakeline Station Bay H,False
693739,2973578_21196,06:07:00,06:07:00,28,803 Domain NB,0,803,1,1,30.39985,-97.72045,Domain Station,True
245834,2962803_5379,06:07:06,06:07:06,41,30 NORTHCROSS NB,0,30,1,1,30.30833,-97.751132,3513 Jefferson/35th,False
633848,2972221_19329,06:07:08,06:07:08,11,7 Willaim Cannon SB,0,7,1,1,30.298182,-97.730215,3508 Duval/38th,False
192916,2962625_4813,06:07:22,06:07:22,64,3 Arboretum NB,1,3,1,1,30.317748,-97.740022,Burnet/47th,False
216868,2962570_5064,06:07:25,06:07:25,66,3 Southpark Meadows SB,0,3,1,1,30.228464,-97.78938,4430 Menchaca/Redd,False
245835,2962803_5379,06:07:33,06:07:33,42,30 NORTHCROSS NB,0,30,1,1,30.309849,-97.751043,3617 Bull Creek/Jefferson,False
601074,2972288_18799,06:07:34,06:07:34,48,7 Crestview Station NB,1,7,1,1,30.29591,-97.73149,Duval/Harris,False
495568,2966636_11309,06:07:46,06:07:46,33,383 North Lamar Transit Center SB,1,383,1,1,30.391127,-97.722228,Braker/Burnet SW Corner,False
